gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
066368,85753,2022-12-31,2023-06-30,2023-10-31,29.241,,22.749,29.492,29.492,29.492,29.492,13.939,23.076,0.000,0.488,0.696,0.665,0.894,0.637,0.519,0.582,,2.498,0.234,-0.464,3.145,-0.464,5.339,0.751,0.757,-7.508,8.508,7.873,8.508,0.042,0.042,0.296,0.000,0.009,1.032,1.808,0.000,0.342,0.541,0.900,0.781,0.252,0.970,14.130,,1.914,8.234,-2.094,10.474,12.912,0.864,0.919,0.919,,,0.846,157.258,19.398,6.954,,,0.061,0.000,0.000,-0.098,,12.602,,VRSN,92343E10
066368,85753,2022-12-31,2023-09-30,2023-11-30,30.575,,22.929,30.228,30.228,30.228,30.228,14.620,25.004,0.000,0.494,0.699,0.668,0.896,0.646,0.525,0.599,,2.498,0.234,-0.464,3.840,-0.464,6.961,0.777,0.774,-8.505,9.505,9.547,9.505,0.042,0.042,0.292,0.000,0.006,1.048,1.737,0.003,0.347,0.540,0.899,0.753,0.252,0.944,14.125,,1.934,9.086,-2.071,10.726,13.145,0.842,0.894,0.894,,,0.864,226.821,18.431,7.868,,,0.060,0.000,0.000,-0.078,,8.895,,VRSN,92343E10
066368,85753,2022-12-31,2023-09-30,2023-12-31,29.676,,22.929,29.339,29.339,29.339,29.339,14.190,24.268,0.000,0.494,0.699,0.668,0.896,0.646,0.525,0.599,,2.498,0.234,-0.464,3.840,-0.464,6.961,0.777,0.774,-8.505,9.505,9.547,9.505,0.042,0.042,0.292,0.000,0.006,1.048,1.737,0.003,0.347,0.540,0.899,0.753,0.252,0.944,14.125,,1.934,9.086,-2.071,10.726,13.145,0.842,0.894,0.894,,,0.864,226.821,18.431,7.868,,,0.060,0.000,0.000,-0.078,,8.634,,VRSN,92343E10
006239,86804,2008-12-31,2009-09-30,2010-01-31,156.831,0.465,-1987.3,-17.493,-17.493,-17.374,-17.374,2.022,-143.49,,-0.121,-0.004,-0.019,-0.004,-0.170,-0.078,-0.000,-0.119,-0.003,,-0.119,0.014,-0.119,,,-0.000,0.437,0.443,2.957,0.504,0.146,0.022,0.227,,,0.602,-1589.8,0.850,,0.102,,,0.020,0.898,153.408,1.015,0.887,0.907,9.982,0.191,-0.127,,,,1919.89,0.310,0.088,0.200,0.967,0.431,0.987,,0.000,0.000,0.905,-0.010,1.973,,,JEF,47231910
006239,86804,2009-12-31,2009-12-31,2010-02-28,85.570,0.587,23.397,18.353,18.489,18.087,18.087,1.737,-33.733,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.855,,1.20%,JEF,47231910
006239,86804,2009-12-31,2009-12-31,2010-03-31,81.147,0.587,23.397,17.404,17.533,17.152,17.152,1.647,-31.989,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.759,,1.27%,JEF,47231910
006239,86804,2009-12-31,2010-02-28,2010-04-30,160.996,0.587,23.397,20.015,20.163,19.725,19.725,1.898,-36.855,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,2.026,,1.10%,JEF,47231910
006239,86804,2009-12-31,2010-03-31,2010-05-31,104.537,0.587,22.385,15.052,15.149,15.149,15.149,1.471,-15.655,0.145,0.116,0.363,0.348,0.363,0.234,0.162,0.038,0.146,0.053,0.360,0.146,0.148,0.146,,,0.034,0.406,0.481,3.223,0.542,0.119,0.018,0.247,,,0.614,17.877,0.851,,0.107,,,-0.005,,178.372,1.200,0.855,0.919,11.055,2.008,2.806,,,,1527.91,0.228,0.095,0.242,-0.011,0.496,1.239,,0.000,0.000,0.485,0.021,1.735,,1.29%,JEF,47231910
006239,86804,2009-12-31,2010-03-31,2010-06-30,94.400,0.587,22.385,13.600,13.688,13.688,13.688,1.328,-14.137,0.145,0.116,0.363,0.348,0.363,0.234,0.162,0.038,0.146,0.053,0.360,0.146,0.148,0.146,,,0.034,0.406,0.481,3.223,0.542,0.119,0.018,0.247,,,0.614,17.877,0.851,,0.107,,,-0.005,,178.372,1.200,0.855,0.919,11.055,2.008,2.806,,,,1527.91,0.228,0.095,0.242,-0.011,0.496,1.239,,0.000,0.000,0.485,0.021,1.567,,1.42%,JEF,47231910
006239,86804,2009-12-31,2010-05-31,2010-07-31,131.119,0.572,23.397,18.154,18.289,17.891,17.891,1.720,-33.399,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.853,,1.22%,JEF,47231910
006239,86804,2009-12-31,2010-05-31,2010-08-31,119.542,0.572,23.397,16.551,16.674,16.312,16.312,1.568,-30.450,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.689,0.312,1.33%,JEF,47231910
006239,86804,2009-12-31,2010-05-31,2010-09-30,120.185,0.572,23.397,16.684,16.807,16.442,16.442,1.576,-30.613,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.698,0.315,1.32%,JEF,47231910
006239,86804,2009-12-31,2010-08-31,2010-10-31,164.678,0.607,23.397,17.596,17.726,17.341,17.341,1.668,-32.398,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.757,0.332,1.25%,JEF,47231910
006239,86804,2009-12-31,2010-08-31,2010-11-30,166.192,0.607,23.397,17.757,17.889,17.500,17.500,1.683,-32.696,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.773,,1.24%,JEF,47231910
006239,86804,2009-12-31,2010-08-31,2010-12-31,183.112,0.607,23.397,19.581,19.726,19.297,19.297,1.855,-36.024,0.000,0.114,0.360,0.344,0.360,0.224,0.160,0.037,0.126,0.052,0.360,0.126,0.164,0.126,,,0.031,0.398,0.492,2.844,0.553,0.127,0.022,0.256,,,0.585,18.606,0.827,,0.113,,,-0.005,,180.124,1.236,0.895,0.913,10.934,1.928,2.806,,,,1653.80,0.228,0.102,0.234,1.036,0.425,1.068,,0.000,0.000,0.485,0.017,1.954,,1.13%,JEF,47231910
006239,86804,2010-11-30,2010-11-30,2011-01-31,67.860,0.598,26.768,22.736,22.945,22.945,22.945,1.535,,0.283,0.080,0.376,0.363,0.376,0.147,0.106,,,,0.380,,,,,,0.029,0.352,0.555,3.371,0.612,,,0.211,,,0.645,22.527,0.835,,0.116,,,,,235.409,1.575,0.915,0.929,13.559,1.370,1.680,,,,,,,,,0.398,1.129,,0.000,0.000,0.459,,1.733,,1.20%,JEF,47231910
006239,86804,2010-11-30,2010-11-30,2011-02-28,67.580,0.598,26.768,21.873,22.073,22.073,22.073,1.529,,0.283,0.080,0.376,0.363,0.376,0.147,0.106,,,,0.380,,,,,,0.029,0.352,0.555,3.371,0.612,,,0.211,,,0.645,22.527,0.835,,0.116,,,,,235.409,1.575,0.915,0.929,13.559,1.370,1.680,,,,,,,,,0.398,1.129,,0.000,0.000,0.459,,1.726,,1.25%,JEF,47231910
006239,86804,2010-11-30,2010-11-30,2011-03-31,69.881,0.598,26.768,22.673,22.881,22.881,22.881,1.581,,0.283,0.080,0.376,0.363,0.376,0.147,0.106,,,,0.380,,,,,,0.029,0.352,0.555,3.371,0.612,,,0.211,,,0.645,22.527,0.835,,0.116,,,,,235.409,1.575,0.915,0.929,13.559,1.370,1.680,,,,,,,,,0.398,1.129,,0.000,0.000,0.459,,1.784,,1.20%,JEF,47231910
006239,86804,2010-11-30,2011-02-28,2011-04-30,227.248,0.605,26.768,17.772,17.904,17.904,17.904,1.411,,0.050,0.082,0.388,0.384,0.388,0.158,0.106,0.039,0.082,0.054,0.380,0.117,0.182,0.117,,,0.037,0.368,0.535,3.458,0.592,0.217,0.034,0.199,,,0.646,22.527,0.845,,0.109,,,,,226.704,1.453,0.913,0.928,13.286,1.363,1.700,,,,2514.96,0.134,0.096,0.290,,0.515,1.398,,0.000,0.000,0.459,,1.854,,1.24%,JEF,47231910
006239,86804,2010-11-30,2011-02-28,2011-05-31,208.162,0.605,26.768,16.279,16.400,16.400,16.400,1.293,,0.050,0.082,0.388,0.384,0.388,0.158,0.106,0.039,0.082,0.054,0.380,0.117,0.182,0.117,,,0.037,0.368,0.535,3.458,0.592,0.217,0.034,0.199,,,0.646,22.527,0.845,,0.109,,,,,226.704,1.453,0.913,0.928,13.286,1.363,1.700,,,,2514.96,0.134,0.096,0.290,,0.515,1.398,,0.000,0.000,0.459,,1.698,,1.36%,JEF,47231910
006239,86804,2010-11-30,2011-02-28,2011-06-30,196.134,0.605,26.768,15.000,15.111,15.111,15.111,1.218,,0.050,0.082,0.388,0.384,0.388,0.158,0.106,0.039,0.082,0.054,0.380,0.117,0.182,0.117,,,0.037,0.368,0.535,3.458,0.592,0.217,0.034,0.199,,,0.646,22.527,0.845,,0.109,,,,,226.704,1.453,0.913,0.928,13.286,1.363,1.700,,,,2514.96,0.134,0.096,0.290,,0.515,1.398,,0.000,0.000,0.459,,1.600,,1.47%,JEF,47231910
006239,86804,2010-11-30,2011-05-31,2011-07-31,147.595,0.707,26.768,14.326,14.326,14.546,14.546,1.066,-3.218,0.108,0.076,0.409,0.402,0.409,0.146,0.106,0.042,0.113,0.057,0.380,0.113,0.199,0.113,,,0.039,0.363,0.547,3.292,0.601,0.228,0.038,0.198,,,0.639,22.527,0.834,,0.117,,,,,235.039,1.507,0.912,0.926,12.933,1.301,1.586,,,,2540.13,0.128,0.096,0.289,0.678,0.493,1.358,,0.000,0.000,0.459,0.040,1.208,,1.59%,JEF,47231910
006239,86804,2010-11-30,2011-05-31,2011-08-31,128.082,0.707,26.768,12.432,12.432,12.623,12.623,0.925,-2.793,0.108,0.076,0.409,0.402,0.409,0.146,0.106,0.042,0.113,0.057,0.380,0.113,0.199,0.113,,,0.039,0.363,0.547,3.292,0.601,0.228,0.038,0.198,,,0.639,22.527,0.834,,0.117,,,,,235.039,1.507,0.912,0.926,12.933,1.301,1.586,,,,2540.13,0.128,0.096,0.289,0.678,0.493,1.358,,0.000,0.000,0.459,0.040,1.048,0.138,1.83%,JEF,47231910
006239,86804,2010-11-30,2011-05-31,2011-09-30,95.981,0.707,26.768,9.402,9.402,9.546,9.546,0.693,-2.093,0.108,0.076,0.409,0.402,0.409,0.146,0.106,0.042,0.113,0.057,0.380,0.113,0.199,0.113,,,0.039,0.363,0.547,3.292,0.601,0.228,0.038,0.198,,,0.639,22.527,0.834,,0.117,,,,,235.039,1.507,0.912,0.926,12.933,1.301,1.586,,,,2540.13,0.128,0.096,0.289,0.678,0.493,1.358,,0.000,0.000,0.459,0.040,0.785,0.104,2.42%,JEF,47231910
006239,86804,2010-11-30,2011-08-31,2011-10-31,83.188,0.966,26.768,10.959,11.050,9.609,9.609,0.750,1.987,0.152,0.085,0.403,0.388,0.403,0.140,0.106,0.038,0.113,0.052,0.380,0.113,0.179,0.113,,,0.035,0.365,0.551,3.241,0.602,0.211,0.036,0.217,,,0.620,22.527,0.830,,0.115,,,,,244.477,1.511,0.914,0.927,13.095,1.329,1.508,,,,2536.88,0.120,0.087,0.264,0.559,0.452,1.239,,0.000,0.000,0.459,-0.027,0.834,0.103,2.26%,JEF,47231910
006239,86804,2010-11-30,2011-08-31,2011-11-30,71.770,0.966,26.768,9.455,9.533,8.290,8.290,0.647,1.715,0.152,0.085,0.403,0.388,0.403,0.140,0.106,0.038,0.113,0.052,0.380,0.113,0.179,0.113,,,0.035,0.365,0.551,3.241,0.602,0.211,0.036,0.217,,,0.620,22.527,0.830,,0.115,,,,,244.477,1.511,0.914,0.927,13.095,1.329,1.508,,,,2536.88,0.120,0.087,0.264,0.559,0.452,1.239,,0.000,0.000,0.459,-0.027,0.720,,2.62%,JEF,47231910
006239,86804,2010-11-30,2011-08-31,2011-12-31,85.158,0.966,26.768,11.364,11.458,9.964,9.964,0.768,2.035,0.152,0.085,0.403,0.388,0.403,0.140,0.106,0.038,0.113,0.052,0.380,0.113,0.179,0.113,,,0.035,0.365,0.551,3.241,0.602,0.211,0.036,0.217,,,0.620,22.527,0.830,,0.115,,,,,244.477,1.511,0.914,0.927,13.095,1.329,1.508,,,,2536.88,0.120,0.087,0.264,0.559,0.452,1.239,,0.000,0.000,0.459,-0.027,0.854,,2.18%,JEF,47231910
006239,86804,2011-11-30,2011-11-30,2012-01-31,39.467,1.430,16.843,14.215,14.349,11.883,11.883,0.906,-11.070,0.249,0.082,0.405,0.392,0.405,0.122,0.104,0.039,0.100,0.054,0.314,0.100,0.189,0.100,,,0.040,0.387,0.538,2.524,0.581,0.234,0.044,0.277,,,0.601,15.010,0.787,,0.144,,,-0.009,,177.710,1.389,0.890,0.904,9.653,1.290,1.381,,,,2347.80,0.126,0.096,0.348,0.310,0.415,1.072,,0.000,0.000,0.429,0.016,0.972,,1.97%,JEF,47231910
006239,86804,2011-11-30,2011-11-30,2012-02-29,43.386,1.430,16.843,15.626,15.774,13.063,13.063,0.996,-12.169,0.249,0.082,0.405,0.392,0.405,0.122,0.104,0.039,0.100,0.054,0.314,0.100,0.189,0.100,,,0.040,0.387,0.538,2.524,0.581,0.234,0.044,0.277,,,0.601,15.010,0.787,,0.144,,,-0.009,,177.710,1.389,0.890,0.904,9.653,1.290,1.381,,,,2347.80,0.126,0.096,0.348,0.310,0.415,1.072,,0.000,0.000,0.429,0.016,1.068,,1.79%,JEF,47231910
006239,86804,2011-11-30,2011-11-30,2012-03-31,48.887,1.430,16.843,17.607,17.774,14.719,14.719,1.123,-13.712,0.249,0.082,0.405,0.392,0.405,0.122,0.104,0.039,0.100,0.054,0.314,0.100,0.189,0.100,,,0.040,0.387,0.538,2.524,0.581,0.234,0.044,0.277,,,0.601,15.010,0.787,,0.144,,,-0.009,,177.710,1.389,0.890,0.904,9.653,1.290,1.381,,,,2347.80,0.126,0.096,0.348,0.310,0.415,1.072,,0.000,0.000,0.429,0.016,1.203,,1.59%,JEF,47231910
006239,86804,2011-11-30,2012-02-29,2012-04-30,83.707,0.955,18.984,16.255,16.255,13.275,13.275,0.942,4.290,0.234,0.079,0.412,0.391,0.412,0.119,0.104,0.036,0.090,0.049,0.314,0.090,0.165,0.090,,,0.037,0.379,0.545,2.776,0.590,0.216,0.042,0.272,,,0.605,16.415,0.804,,0.132,,,-0.009,,209.380,1.440,0.901,0.914,10.909,1.275,1.362,,,,2217.92,0.123,0.090,0.325,-0.200,0.411,1.084,,0.000,0.000,0.429,-0.013,0.998,,1.88%,JEF,47231910
006239,86804,2011-11-30,2012-02-29,2012-05-31,70.202,0.955,18.984,13.633,13.633,11.133,11.133,0.790,3.598,0.234,0.079,0.412,0.391,0.412,0.119,0.104,0.036,0.090,0.049,0.314,0.090,0.165,0.090,,,0.037,0.379,0.545,2.776,0.590,0.216,0.042,0.272,,,0.605,16.415,0.804,,0.132,,,-0.009,,209.380,1.440,0.901,0.914,10.909,1.275,1.362,,,,2217.92,0.123,0.090,0.325,-0.200,0.411,1.084,,0.000,0.000,0.429,-0.013,0.837,,2.25%,JEF,47231910
006239,86804,2011-11-30,2012-02-29,2012-06-30,67.619,0.955,18.984,13.255,13.255,10.825,10.825,0.761,3.466,0.234,0.079,0.412,0.391,0.412,0.119,0.104,0.036,0.090,0.049,0.314,0.090,0.165,0.090,,,0.037,0.379,0.545,2.776,0.590,0.216,0.042,0.272,,,0.605,16.415,0.804,,0.132,,,-0.009,,209.380,1.440,0.901,0.914,10.909,1.275,1.362,,,,2217.92,0.123,0.090,0.325,-0.200,0.411,1.084,,0.000,0.000,0.429,-0.013,0.806,,2.31%,JEF,47231910
006239,86804,2011-11-30,2012-05-31,2012-07-31,61.848,1.215,18.324,13.780,13.933,11.196,11.196,0.737,10.305,0.253,0.074,0.409,0.385,0.409,0.113,0.103,0.036,0.080,0.050,0.314,0.080,0.155,0.080,,,0.038,0.378,0.547,2.636,0.591,0.211,0.044,0.302,,,0.602,16.025,0.793,,0.139,,,-0.009,,194.296,1.445,0.896,0.910,10.372,1.260,1.344,,,,2023.41,0.128,0.092,0.368,-0.069,0.403,1.065,,0.000,0.000,0.429,0.000,0.770,,2.39%,JEF,47231910
006239,86804,2011-11-30,2012-05-31,2012-08-31,72.452,1.215,18.324,16.143,16.322,13.116,13.116,0.864,12.072,0.253,0.074,0.409,0.385,0.409,0.113,0.103,0.036,0.080,0.050,0.314,0.080,0.155,0.080,,,0.038,0.378,0.547,2.636,0.591,0.211,0.044,0.302,,,0.602,16.025,0.793,,0.139,,,-0.009,,194.296,1.445,0.896,0.910,10.372,1.260,1.344,,,,2023.41,0.128,0.092,0.368,-0.069,0.403,1.065,,0.000,0.000,0.429,0.000,0.902,,2.04%,JEF,47231910
006239,86804,2011-11-30,2012-05-31,2012-09-30,67.430,1.215,18.324,15.044,15.211,12.223,12.223,0.804,11.235,0.253,0.074,0.409,0.385,0.409,0.113,0.103,0.036,0.080,0.050,0.314,0.080,0.155,0.080,,,0.038,0.378,0.547,2.636,0.591,0.211,0.044,0.302,,,0.602,16.025,0.793,,0.139,,,-0.009,,194.296,1.445,0.896,0.910,10.372,1.260,1.344,,,,2023.41,0.128,0.092,0.368,-0.069,0.403,1.065,,0.000,0.000,0.429,0.000,0.840,,2.19%,JEF,47231910
006239,86804,2011-11-30,2012-08-31,2012-10-31,59.780,1.129,16.946,12.714,12.714,12.714,12.714,0.790,3.228,0.251,0.071,0.398,0.379,0.398,0.131,0.107,0.039,0.080,0.054,0.314,0.080,0.149,0.080,,,0.042,0.378,0.547,2.467,0.591,0.191,0.042,0.318,,,0.616,14.764,0.778,,0.154,,,-0.009,0.919,177.126,1.445,0.887,0.902,9.388,1.284,1.521,,,,1843.86,0.148,0.105,0.452,-0.233,0.420,1.111,,0.000,0.000,0.429,-0.017,0.859,,2.11%,JEF,47231910
006239,86804,2011-11-30,2012-08-31,2012-11-30,71.197,1.129,16.946,15.143,15.143,15.143,15.143,0.941,3.845,0.251,0.071,0.398,0.379,0.398,0.131,0.107,0.039,0.080,0.054,0.314,0.080,0.149,0.080,,,0.042,0.378,0.547,2.467,0.591,0.191,0.042,0.318,,,0.616,14.764,0.778,,0.154,,,-0.009,0.919,177.126,1.445,0.887,0.902,9.388,1.284,1.521,,,,1843.86,0.148,0.105,0.452,-0.233,0.420,1.111,,0.000,0.000,0.429,-0.017,1.023,,1.77%,JEF,47231910
006239,86804,2011-11-30,2012-08-31,2012-12-31,78.029,1.129,16.946,16.580,16.580,16.580,16.580,1.031,4.213,0.251,0.071,0.398,0.379,0.398,0.131,0.107,0.039,0.080,0.054,0.314,0.080,0.149,0.080,,,0.042,0.378,0.547,2.467,0.591,0.191,0.042,0.318,,,0.616,14.764,0.778,,0.154,,,-0.009,0.919,177.126,1.445,0.887,0.902,9.388,1.284,1.521,,,,1843.86,0.148,0.105,0.452,-0.233,0.420,1.111,,0.000,0.000,0.429,-0.017,1.121,,1.62%,JEF,47231910
006239,86804,2012-11-30,2012-11-30,2013-01-31,37.988,0.996,16.795,16.336,16.336,16.336,16.336,1.059,21.501,0.258,0.074,0.381,0.367,0.381,0.139,0.114,0.041,0.085,0.058,0.315,0.085,0.154,0.085,,,0.040,0.385,0.538,2.318,0.583,0.188,0.042,0.315,,,0.571,14.194,0.768,,0.149,,,0.006,0.665,172.926,1.398,0.886,0.900,9.360,1.324,1.612,,,,1785.10,0.142,0.108,0.501,0.241,0.429,1.116,,0.000,0.000,0.462,0.003,1.182,,1.51%,JEF,47231910
006239,86804,2012-11-30,2012-11-30,2013-02-28,41.400,0.996,16.795,17.803,17.803,17.803,17.803,1.155,23.432,0.258,0.074,0.381,0.367,0.381,0.139,0.114,0.041,0.085,0.058,0.315,0.085,0.154,0.085,,,0.040,0.385,0.538,2.318,0.583,0.188,0.042,0.315,,,0.571,14.194,0.768,,0.149,,,0.006,0.665,172.926,1.398,0.886,0.900,9.360,1.324,1.612,,,,1785.10,0.142,0.108,0.501,0.241,0.429,1.116,,0.000,0.000,0.462,0.003,1.288,,1.38%,JEF,47231910
160225,91233,2008-12-31,2009-09-30,2010-01-31,74.644,0.126,9.196,2.305,2.314,2.325,2.325,5.459,47.580,0.057,0.280,0.478,0.451,0.478,0.439,0.307,0.354,0.635,1.125,,0.656,0.685,0.656,1.264,0.460,0.358,0.989,0.008,0.067,0.008,6.406,0.760,0.604,0.000,0.254,0.025,0.070,0.885,0.687,0.005,0.834,0.200,0.091,0.893,10.040,0.008,0.625,0.253,1.670,11.983,17.685,0.879,1.551,1.551,,,0.750,4.427,3.323,1.982,2.004,3.167,0.000,0.204,0.000,0.122,8.329,,.240%,MA,57636Q10
160225,91233,2009-12-31,2009-12-31,2010-02-28,47.445,0.108,13.728,19.980,20.051,20.105,20.105,4.860,17.980,0.054,0.287,0.475,0.447,0.475,0.435,0.315,0.347,0.524,0.811,0.341,0.539,0.781,0.539,1.165,0.453,0.324,0.992,0.006,0.006,0.006,5.617,1.209,0.728,0.000,0.199,0.003,0.009,0.000,0.800,0.005,0.765,0.435,0.348,0.959,8.816,0.006,0.530,0.184,1.130,13.706,19.808,0.909,1.580,1.580,,,0.731,4.346,3.427,1.443,1.455,2.777,0.000,0.148,0.000,0.012,6.915,0.048,.267%,MA,57636Q10
160225,91233,2009-12-31,2009-12-31,2010-03-31,53.711,0.108,13.728,22.618,22.699,22.760,22.760,5.502,20.355,0.054,0.287,0.475,0.447,0.475,0.435,0.315,0.347,0.524,0.811,0.341,0.539,0.781,0.539,1.165,0.453,0.324,0.992,0.006,0.006,0.006,5.617,1.209,0.728,0.000,0.199,0.003,0.009,0.000,0.800,0.005,0.765,0.435,0.348,0.959,8.816,0.006,0.530,0.184,1.130,13.706,19.808,0.909,1.580,1.580,,,0.731,4.346,3.427,1.443,1.455,2.777,0.000,0.148,0.000,0.012,7.828,0.054,.236%,MA,57636Q10
160225,91233,2009-12-31,2009-12-31,2010-04-30,52.631,0.108,13.728,22.087,22.166,22.226,22.226,5.391,19.946,0.054,0.287,0.475,0.447,0.475,0.435,0.315,0.347,0.524,0.811,0.341,0.539,0.781,0.539,1.165,0.453,0.324,0.992,0.006,0.006,0.006,5.617,1.209,0.728,0.000,0.199,0.003,0.009,0.000,0.800,0.005,0.765,0.435,0.348,0.959,8.816,0.006,0.530,0.184,1.130,13.706,19.808,0.909,1.580,1.580,,,0.731,4.346,3.427,1.443,1.455,2.777,0.000,0.148,0.000,0.012,7.671,0.053,.242%,MA,57636Q10
160225,91233,2009-12-31,2010-03-31,2010-05-31,45.326,0.117,11.157,1.698,1.703,1.707,1.707,4.259,21.155,0.051,0.295,0.488,0.461,0.488,0.450,0.323,0.369,0.521,0.811,0.341,0.534,0.547,0.534,1.116,0.475,0.358,0.991,0.006,0.006,0.006,4.446,1.209,0.750,0.000,0.205,0.003,0.009,0.000,0.762,0.005,0.872,0.359,0.348,0.955,8.625,0.006,0.538,0.190,1.168,17.438,25.647,0.985,1.662,1.662,,,0.732,5.235,3.554,1.576,1.590,2.696,0.000,0.148,0.000,0.070,5.737,0.026,.297%,MA,57636Q10
160225,91233,2009-12-31,2010-03-31,2010-06-30,44.823,0.117,11.157,1.680,1.684,1.688,1.688,4.212,20.920,0.051,0.295,0.488,0.461,0.488,0.450,0.323,0.369,0.521,0.811,0.341,0.534,0.547,0.534,1.116,0.475,0.358,0.991,0.006,0.006,0.006,4.446,1.209,0.750,0.000,0.205,0.003,0.009,0.000,0.762,0.005,0.872,0.359,0.348,0.955,8.625,0.006,0.538,0.190,1.168,17.438,25.647,0.985,1.662,1.662,,,0.732,5.235,3.554,1.576,1.590,2.696,0.000,0.148,0.000,0.070,5.673,0.025,.301%,MA,57636Q10
160225,91233,2009-12-31,2010-03-31,2010-07-31,47.184,0.117,11.157,1.768,1.772,1.777,1.777,4.434,22.022,0.051,0.295,0.488,0.461,0.488,0.450,0.323,0.369,0.521,0.811,0.341,0.534,0.547,0.534,1.116,0.475,0.358,0.991,0.006,0.006,0.006,4.446,1.209,0.750,0.000,0.205,0.003,0.009,0.000,0.762,0.005,0.872,0.359,0.348,0.955,8.625,0.006,0.538,0.190,1.168,17.438,25.647,0.985,1.662,1.662,,,0.732,5.235,3.554,1.576,1.590,2.696,0.000,0.148,0.000,0.070,5.972,0.027,.286%,MA,57636Q10
